szs0,szs1,bulbs0
21.76933623,20.52432703,0
22.06961712,20.52432703,0
22.06961712,20.52432703,0
22.16880691,20.52432703,0
22.36586685,20.52432703,0
22.94689521,20.52432703,0
23.32620844,20.52432703,0
23.32620844,20.52432703,0
23.42007686,20.52432703,0
23.51357055,20.52432703,0
23.69945147,20.52432703,0
24.78547962,20.52432703,0
25.22419473,20.52432703,0
25.48379877,20.52432703,0
26.49679226,20.52432703,0
26.90761974,20.52432703,0
31.63011224,20.52432703,0
37.17821943,20.52432703,0
19.19874996,20.73702004,0
19.65054707,20.73702004,0
23.79184734,20.73702004,0
29.62431434,20.73702004,0
11.84972574,20.84255263,0
11.84972574,20.84255263,0
12.39273981,20.84255263,0
12.56853213,20.84255263,0
13.24839613,20.84255263,0
13.57556629,20.84255263,0
14.20732206,20.84255263,0
14.20732206,20.84255263,0
14.81215717,20.84255263,0
15.39324527,20.84255263,0
15.81505612,20.84255263,0
16.22590521,20.84255263,0
16.22590521,20.84255263,0
16.75804285,20.84255263,0
16.75804285,20.84255263,0
16.75804285,20.84255263,0
16.75804285,20.84255263,0
17.01787296,20.84255263,0
17.27379518,20.84255263,0
17.27379518,20.84255263,0
18.50037837,20.84255263,0
18.8527982,20.84255263,0
19.19874996,20.84255263,0
19.53857723,20.84255263,0
19.53857723,20.84255263,0
19.65054707,20.84255263,0
20.84255263,20.84255263,0
21.15599206,20.84255263,0
21.76933623,20.84255263,0
24.42883542,20.84255263,0
25.13706427,20.84255263,0
26.16348601,20.84255263,0
26.16348601,20.84255263,0
29.4758206,20.84255263,0
11.84972574,20.94755356,0
12.39273981,20.94755356,0
12.56853213,20.94755356,0
12.56853213,20.94755356,0
12.91293925,20.94755356,0
12.91293925,20.94755356,0
13.24839613,20.94755356,0
13.57556629,20.94755356,0
14.20732206,20.94755356,0
14.81215717,20.94755356,0
14.81215717,20.94755356,0
14.81215717,20.94755356,0
14.81215717,20.94755356,0
15.10549569,20.94755356,0
15.39324527,20.94755356,0
15.39324527,20.94755356,0
15.39324527,20.94755356,0
15.9531815,20.94755356,0
16.22590521,20.94755356,0
16.22590521,20.94755356,0
16.62660519,20.94755356,0
16.75804285,20.94755356,0
16.75804285,20.94755356,0
16.75804285,20.94755356,0
17.01787296,20.94755356,0
17.40034482,20.94755356,0
17.52598071,20.94755356,0
17.7745886,20.94755356,0
17.7745886,20.94755356,0
17.7745886,20.94755356,0
18.01976692,20.94755356,0
18.14111353,20.94755356,0
18.14111353,20.94755356,0
18.14111353,20.94755356,0
18.14111353,20.94755356,0
18.50037837,20.94755356,0
18.50037837,20.94755356,0
18.8527982,20.94755356,0
19.19874996,20.94755356,0
19.53857723,20.94755356,0
19.65054707,20.94755356,0
19.65054707,20.94755356,0
19.87259419,20.94755356,0
20.20108908,20.94755356,0
20.52432703,20.94755356,0
20.84255263,20.94755356,0
21.464855,20.94755356,0
21.76933623,20.94755356,0
22.06961712,20.94755356,0
22.94689521,20.94755356,0
23.42007686,20.94755356,0
23.79184734,20.94755356,0
25.82587849,20.94755356,0
30.78649054,20.94755356,0
32.45181043,20.94755356,0
11.47344761,21.15599206,0
13.24839613,21.15599206,0
13.24839613,21.15599206,0
14.20732206,21.15599206,0
14.51289082,21.15599206,0
14.51289082,21.15599206,0
15.39324527,21.15599206,0
15.6757137,21.15599206,0
16.22590521,21.15599206,0
16.49412016,21.15599206,0
16.49412016,21.15599206,0
16.75804285,21.15599206,0
16.75804285,21.15599206,0
16.75804285,21.15599206,0
17.01787296,21.15599206,0
17.01787296,21.15599206,0
17.27379518,21.15599206,0
17.52598071,21.15599206,0
17.52598071,21.15599206,0
17.52598071,21.15599206,0
17.7745886,21.15599206,0
17.7745886,21.15599206,0
17.7745886,21.15599206,0
17.7745886,21.15599206,0
18.01976692,21.15599206,0
18.14111353,21.15599206,0
18.26165381,21.15599206,0
18.50037837,21.15599206,0
18.50037837,21.15599206,0
18.73606149,21.15599206,0
18.8527982,21.15599206,0
19.19874996,21.15599206,0
19.19874996,21.15599206,0
19.19874996,21.15599206,0
19.42596201,21.15599206,0
19.42596201,21.15599206,0
19.53857723,21.15599206,0
19.65054707,21.15599206,0
19.87259419,21.15599206,0
19.87259419,21.15599206,0
20.09218754,21.15599206,0
20.52432703,21.15599206,0
20.52432703,21.15599206,0
20.52432703,21.15599206,0
20.52432703,21.15599206,0
20.52432703,21.15599206,0
20.94755356,21.15599206,0
21.15599206,21.15599206,0
21.15599206,21.15599206,0
21.15599206,21.15599206,0
21.15599206,21.15599206,0
21.464855,21.15599206,0
21.464855,21.15599206,0
21.76933623,21.15599206,0
21.76933623,21.15599206,0
22.06961712,21.15599206,0
22.36586685,21.15599206,0
22.36586685,21.15599206,0
22.36586685,21.15599206,0
22.36586685,21.15599206,0
22.94689521,21.15599206,0
22.94689521,21.15599206,0
24.33885782,21.15599206,0
25.65540879,21.15599206,0
6.624198065,21.36239687,0
12.56853213,21.36239687,0
13.24839613,21.36239687,0
13.89503508,21.36239687,0
14.81215717,21.36239687,0
15.6757137,21.36239687,0
16.22590521,21.36239687,0
16.22590521,21.36239687,0
16.49412016,21.36239687,0
16.49412016,21.36239687,0
16.62660519,21.36239687,0
16.75804285,21.36239687,0
17.27379518,21.36239687,0
18.01976692,21.36239687,0
18.14111353,21.36239687,0
18.50037837,21.36239687,0
18.50037837,21.36239687,0
18.73606149,21.36239687,0
18.73606149,21.36239687,0
18.8527982,21.36239687,0
19.19874996,21.36239687,0
19.19874996,21.36239687,0
19.53857723,21.36239687,0
19.65054707,21.36239687,0
19.65054707,21.36239687,0
19.87259419,21.36239687,0
19.87259419,21.36239687,0
20.20108908,21.36239687,0
20.52432703,21.36239687,0
20.52432703,21.36239687,0
20.94755356,21.36239687,0
21.15599206,21.36239687,0
21.76933623,21.36239687,0
24.78547962,21.36239687,0
34.03574592,21.36239687,0
10.26216351,21.464855,0
12.03345337,21.464855,0
13.57556629,21.464855,0
13.57556629,21.464855,0
14.05204611,21.464855,0
14.51289082,21.464855,0
14.51289082,21.464855,0
15.10549569,21.464855,0
15.39324527,21.464855,0
15.39324527,21.464855,0
15.39324527,21.464855,0
16.22590521,21.464855,0
16.75804285,21.464855,0
17.01787296,21.464855,0
17.27379518,21.464855,0
17.52598071,21.464855,0
17.7745886,21.464855,0
17.7745886,21.464855,0
18.01976692,21.464855,0
18.01976692,21.464855,0
18.14111353,21.464855,0
18.26165381,21.464855,0
18.50037837,21.464855,0
18.73606149,21.464855,0
18.8527982,21.464855,0
18.8527982,21.464855,0
18.8527982,21.464855,0
18.8527982,21.464855,0
18.96881652,21.464855,0
19.19874996,21.464855,0
19.19874996,21.464855,0
19.53857723,21.464855,0
19.53857723,21.464855,0
19.87259419,21.464855,0
20.09218754,21.464855,0
20.09218754,21.464855,0
20.20108908,21.464855,0
20.52432703,21.464855,0
20.52432703,21.464855,0
20.84255263,21.464855,0
20.94755356,21.464855,0
21.15599206,21.464855,0
21.15599206,21.464855,0
21.36239687,21.464855,0
21.464855,21.464855,0
21.464855,21.464855,0
21.464855,21.464855,0
21.76933623,21.464855,0
21.76933623,21.464855,0
22.16880691,21.464855,0
22.36586685,21.464855,0
22.94689521,21.464855,0
23.51357055,21.464855,0
23.51357055,21.464855,0
23.88388578,21.464855,0
25.13706427,21.464855,0
29.9190909,21.464855,0
16.22590521,21.56682638,0
19.19874996,21.56682638,0
11.08440346,21.76933623,0
11.84972574,21.76933623,0
13.57556629,21.76933623,0
13.57556629,21.76933623,0
13.89503508,21.76933623,0
14.51289082,21.76933623,0
14.81215717,21.76933623,0
14.81215717,21.76933623,0
15.10549569,21.76933623,0
15.10549569,21.76933623,0
15.39324527,21.76933623,0
15.39324527,21.76933623,0
15.39324527,21.76933623,0
15.39324527,21.76933623,0
15.39324527,21.76933623,0
15.6757137,21.76933623,0
15.6757137,21.76933623,0
15.9531815,21.76933623,0
16.22590521,21.76933623,0
16.22590521,21.76933623,0
16.22590521,21.76933623,0
16.22590521,21.76933623,0
16.22590521,21.76933623,0
16.49412016,21.76933623,0
16.49412016,21.76933623,0
16.75804285,21.76933623,0
16.75804285,21.76933623,0
17.01787296,21.76933623,0
17.01787296,21.76933623,0
17.52598071,21.76933623,0
17.7745886,21.76933623,0
17.7745886,21.76933623,0
17.7745886,21.76933623,0
17.7745886,21.76933623,0
18.01976692,21.76933623,0
18.01976692,21.76933623,0
18.01976692,21.76933623,0
18.01976692,21.76933623,0
18.50037837,21.76933623,0
18.50037837,21.76933623,0
18.73606149,21.76933623,0
18.73606149,21.76933623,0
18.8527982,21.76933623,0
18.8527982,21.76933623,0
18.8527982,21.76933623,0
18.8527982,21.76933623,0
19.19874996,21.76933623,0
19.19874996,21.76933623,0
19.19874996,21.76933623,0
19.19874996,21.76933623,0
19.19874996,21.76933623,0
19.19874996,21.76933623,0
19.53857723,21.76933623,0
19.53857723,21.76933623,0
19.53857723,21.76933623,0
19.87259419,21.76933623,0
19.87259419,21.76933623,0
19.87259419,21.76933623,0
19.87259419,21.76933623,0
19.87259419,21.76933623,0
20.20108908,21.76933623,0
20.52432703,21.76933623,0
20.52432703,21.76933623,0
20.52432703,21.76933623,0
20.52432703,21.76933623,0
20.52432703,21.76933623,0
20.52432703,21.76933623,0
20.84255263,21.76933623,0
20.84255263,21.76933623,0
20.84255263,21.76933623,0
20.94755356,21.76933623,0
20.94755356,21.76933623,0
21.15599206,21.76933623,0
21.464855,21.76933623,0
21.464855,21.76933623,0
21.76933623,21.76933623,0
21.96997952,21.76933623,0
22.36586685,21.76933623,0
22.56120564,21.76933623,0
22.94689521,21.76933623,0
22.94689521,21.76933623,0
22.94689521,21.76933623,0
22.94689521,21.76933623,0
23.23196074,21.76933623,0
23.32620844,21.76933623,0
23.51357055,21.76933623,0
23.51357055,21.76933623,0
23.51357055,21.76933623,0
23.69945147,21.76933623,0
23.69945147,21.76933623,0
24.06690674,21.76933623,0
24.33885782,21.76933623,0
24.78547962,21.76933623,0
26.16348601,21.76933623,0
26.16348601,21.76933623,0
26.16348601,21.76933623,0
26.49679226,21.76933623,0
28.41464411,21.76933623,0
15.10549569,21.96997952,0
16.22590521,21.96997952,0
16.49412016,21.96997952,0
16.62660519,21.96997952,0
17.01787296,21.96997952,0
17.7745886,21.96997952,0
18.14111353,21.96997952,0
18.14111353,21.96997952,0
18.50037837,21.96997952,0
18.50037837,21.96997952,0
18.50037837,21.96997952,0
18.8527982,21.96997952,0
18.8527982,21.96997952,0
18.96881652,21.96997952,0
19.19874996,21.96997952,0
19.65054707,21.96997952,0
19.87259419,21.96997952,0
19.87259419,21.96997952,0
20.09218754,21.96997952,0
22.06961712,21.96997952,0
23.32620844,21.96997952,0
24.42883542,21.96997952,0
9.59937498,22.06961712,0
12.39273981,22.06961712,0
13.081743,22.06961712,0
13.24839613,22.06961712,0
15.39324527,22.06961712,0
15.9531815,22.06961712,0
16.49412016,22.06961712,0
16.75804285,22.06961712,0
16.75804285,22.06961712,0
17.01787296,22.06961712,0
17.27379518,22.06961712,0
17.52598071,22.06961712,0
17.52598071,22.06961712,0
17.52598071,22.06961712,0
17.7745886,22.06961712,0
18.01976692,22.06961712,0
18.14111353,22.06961712,0
19.19874996,22.06961712,0
19.19874996,22.06961712,0
19.42596201,22.06961712,0
19.53857723,22.06961712,0
19.87259419,22.06961712,0
19.87259419,22.06961712,0
20.20108908,22.06961712,0
20.52432703,22.06961712,0
20.52432703,22.06961712,0
20.52432703,22.06961712,0
20.94755356,22.06961712,0
21.76933623,22.06961712,0
21.76933623,22.06961712,0
22.06961712,22.06961712,0
22.65824353,22.06961712,0
22.94689521,22.06961712,0
23.51357055,22.06961712,0
24.42883542,22.06961712,0
24.42883542,22.06961712,0
28.49175319,22.06961712,0
11.47344761,22.16880691,0
13.24839613,22.16880691,0
13.24839613,22.16880691,0
13.57556629,22.16880691,0
13.89503508,22.16880691,0
15.39324527,22.16880691,0
15.9531815,22.16880691,0
16.22590521,22.16880691,0
16.22590521,22.16880691,0
16.75804285,22.16880691,0
16.75804285,22.16880691,0
17.27379518,22.16880691,0
18.14111353,22.16880691,0
18.14111353,22.16880691,0
18.50037837,22.16880691,0
18.50037837,22.16880691,0
18.50037837,22.16880691,0
18.8527982,22.16880691,0
19.19874996,22.16880691,0
19.87259419,22.16880691,0
20.09218754,22.16880691,0
20.20108908,22.16880691,0
20.52432703,22.16880691,0
21.15599206,22.16880691,0
21.15599206,22.16880691,0
21.76933623,22.16880691,0
21.76933623,22.16880691,0
21.76933623,22.16880691,0
22.06961712,22.16880691,0
22.16880691,22.16880691,0
23.69945147,22.16880691,0
23.69945147,22.16880691,0
23.69945147,22.16880691,0
24.33885782,22.16880691,0
25.48379877,22.16880691,0
25.82587849,22.16880691,0
11.47344761,22.36586685,0
13.57556629,22.36586685,0
13.73622947,22.36586685,0
15.10549569,22.36586685,0
15.81505612,22.36586685,0
16.22590521,22.36586685,0
16.22590521,22.36586685,0
16.75804285,22.36586685,0
16.75804285,22.36586685,0
17.01787296,22.36586685,0
17.7745886,22.36586685,0
18.01976692,22.36586685,0
18.01976692,22.36586685,0
18.01976692,22.36586685,0
18.01976692,22.36586685,0
18.01976692,22.36586685,0
18.14111353,22.36586685,0
18.73606149,22.36586685,0
18.8527982,22.36586685,0
19.19874996,22.36586685,0
19.19874996,22.36586685,0
19.53857723,22.36586685,0
19.65054707,22.36586685,0
19.87259419,22.36586685,0
20.09218754,22.36586685,0
20.52432703,22.36586685,0
20.52432703,22.36586685,0
20.84255263,22.36586685,0
20.94755356,22.36586685,0
21.15599206,22.36586685,0
21.36239687,22.36586685,0
21.464855,22.36586685,0
22.94689521,22.36586685,0
22.94689521,22.36586685,0
23.23196074,22.36586685,0
23.51357055,22.36586685,0
23.69945147,22.36586685,0
23.79184734,22.36586685,0
24.33885782,22.36586685,0
24.60780364,22.36586685,0
29.02578164,22.36586685,0
11.08440346,22.46374857,0
13.24839613,22.46374857,0
13.89503508,22.46374857,0
15.39324527,22.46374857,0
17.7745886,22.46374857,0
17.7745886,22.46374857,0
18.50037837,22.46374857,0
18.50037837,22.46374857,0
18.50037837,22.46374857,0
18.8527982,22.46374857,0
19.19874996,22.46374857,0
19.65054707,22.46374857,0
21.15599206,22.46374857,0
22.06961712,22.46374857,0
22.94689521,22.46374857,0
13.24839613,22.56120564,0
14.81215717,22.56120564,0
14.81215717,22.56120564,0
15.39324527,22.56120564,0
16.22590521,22.56120564,0
16.22590521,22.56120564,0
16.75804285,22.56120564,0
17.40034482,22.56120564,0
17.52598071,22.56120564,0
17.52598071,22.56120564,0
17.52598071,22.56120564,0
17.7745886,22.56120564,0
18.50037837,22.56120564,0
18.8527982,22.56120564,0
18.8527982,22.56120564,0
19.19874996,22.56120564,0
19.19874996,22.56120564,0
19.19874996,22.56120564,0
19.19874996,22.56120564,0
19.19874996,22.56120564,0
19.53857723,22.56120564,0
19.65054707,22.56120564,0
20.09218754,22.56120564,0
20.20108908,22.56120564,0
20.20108908,22.56120564,0
20.20108908,22.56120564,0
20.52432703,22.56120564,0
20.52432703,22.56120564,0
20.84255263,22.56120564,0
20.84255263,22.56120564,0
21.15599206,22.56120564,0
21.464855,22.56120564,0
21.464855,22.56120564,0
22.94689521,22.56120564,0
24.42883542,22.56120564,0
26.49679226,22.56120564,0
26.90761974,22.56120564,0
7.256445411,22.65824353,0
12.21441771,22.65824353,0
12.39273981,22.65824353,0
14.81215717,22.65824353,0
15.39324527,22.65824353,0
15.39324527,22.65824353,0
15.5351215,22.65824353,0
16.49412016,22.65824353,0
16.49412016,22.65824353,0
16.75804285,22.65824353,0
17.7745886,22.65824353,0
17.7745886,22.65824353,0
17.7745886,22.65824353,0
18.26165381,22.65824353,0
18.50037837,22.65824353,0
18.8527982,22.65824353,0
18.96881652,22.65824353,0
19.87259419,22.65824353,0
20.20108908,22.65824353,0
20.52432703,22.65824353,0
20.52432703,22.65824353,0
21.464855,22.65824353,0
21.76933623,22.65824353,0
21.76933623,22.65824353,0
22.16880691,22.65824353,0
22.56120564,22.65824353,0
23.23196074,22.65824353,0
25.91069277,22.65824353,0
26.6618829,22.65824353,0
25.65540879,22.75486761,0
37.17821943,22.75486761,0
14.51289082,22.85108313,0
6.947517542,22.94689521,0
10.47377678,22.94689521,0
10.68119843,22.94689521,0
13.57556629,22.94689521,0
13.89503508,22.94689521,0
14.05204611,22.94689521,0
14.05204611,22.94689521,0
14.20732206,22.94689521,0
14.20732206,22.94689521,0
14.51289082,22.94689521,0
14.51289082,22.94689521,0
15.10549569,22.94689521,0
15.10549569,22.94689521,0
15.39324527,22.94689521,0
15.39324527,22.94689521,0
15.6757137,22.94689521,0
15.9531815,22.94689521,0
15.9531815,22.94689521,0
16.22590521,22.94689521,0
16.22590521,22.94689521,0
16.22590521,22.94689521,0
16.49412016,22.94689521,0
16.62660519,22.94689521,0
16.75804285,22.94689521,0
16.75804285,22.94689521,0
16.75804285,22.94689521,0
16.75804285,22.94689521,0
16.75804285,22.94689521,0
16.75804285,22.94689521,0
17.01787296,22.94689521,0
17.01787296,22.94689521,0
17.27379518,22.94689521,0
17.40034482,22.94689521,0
17.40034482,22.94689521,0
17.40034482,22.94689521,0
17.52598071,22.94689521,0
17.52598071,22.94689521,0
17.52598071,22.94689521,0
17.7745886,22.94689521,0
17.7745886,22.94689521,0
17.7745886,22.94689521,0
17.7745886,22.94689521,0
18.01976692,22.94689521,0
18.01976692,22.94689521,0
18.01976692,22.94689521,0
18.14111353,22.94689521,0
18.14111353,22.94689521,0
18.14111353,22.94689521,0
18.14111353,22.94689521,0
18.14111353,22.94689521,0
18.26165381,22.94689521,0
18.26165381,22.94689521,0
18.50037837,22.94689521,0
18.50037837,22.94689521,0
18.50037837,22.94689521,0
18.50037837,22.94689521,0
18.50037837,22.94689521,0
18.73606149,22.94689521,0
18.73606149,22.94689521,0
18.73606149,22.94689521,0
18.73606149,22.94689521,0
19.19874996,22.94689521,0
19.19874996,22.94689521,0
19.19874996,22.94689521,0
19.19874996,22.94689521,0
19.19874996,22.94689521,0
19.19874996,22.94689521,0
19.19874996,22.94689521,0
19.42596201,22.94689521,0
19.42596201,22.94689521,0
19.53857723,22.94689521,0
19.53857723,22.94689521,0
19.53857723,22.94689521,0
19.87259419,22.94689521,0
19.87259419,22.94689521,0
19.87259419,22.94689521,0
19.87259419,22.94689521,0
20.09218754,22.94689521,0
20.09218754,22.94689521,0
20.20108908,22.94689521,0
20.30940669,22.94689521,0
20.52432703,22.94689521,0
20.52432703,22.94689521,0
20.52432703,22.94689521,0
20.84255263,22.94689521,0
20.94755356,22.94689521,0
21.15599206,22.94689521,0
21.15599206,22.94689521,0
21.15599206,22.94689521,0
21.15599206,22.94689521,0
21.15599206,22.94689521,0
21.15599206,22.94689521,0
21.464855,22.94689521,0
21.464855,22.94689521,0
21.464855,22.94689521,0
21.464855,22.94689521,0
21.76933623,22.94689521,0
21.76933623,22.94689521,0
21.76933623,22.94689521,0
21.76933623,22.94689521,0
21.96997952,22.94689521,0
22.06961712,22.94689521,0
22.06961712,22.94689521,0
22.06961712,22.94689521,0
22.06961712,22.94689521,0
22.36586685,22.94689521,0
22.65824353,22.94689521,0
22.94689521,22.94689521,0
22.94689521,22.94689521,0
22.94689521,22.94689521,0
23.23196074,22.94689521,0
23.23196074,22.94689521,0
23.69945147,22.94689521,0
24.06690674,22.94689521,0
24.33885782,22.94689521,0
24.33885782,22.94689521,0
24.33885782,22.94689521,0
24.42883542,22.94689521,0
24.42883542,22.94689521,0
24.60780364,22.94689521,0
24.87384168,22.94689521,0
27.15113257,22.94689521,0
27.6317209,22.94689521,0
28.10409223,22.94689521,0
43.53867246,22.94689521,0
21.15599206,23.13732915,0
13.24839613,23.23196074,0
17.01787296,23.23196074,0
17.52598071,23.23196074,0
18.01976692,23.23196074,0
18.26165381,23.23196074,0
18.73606149,23.23196074,0
19.19874996,23.23196074,0
20.20108908,23.23196074,0
21.464855,23.23196074,0
21.76933623,23.23196074,0
23.23196074,23.23196074,0
24.78547962,23.23196074,0
28.10409223,23.23196074,0
28.10409223,23.23196074,0
14.20732206,23.32620844,0
15.9531815,23.32620844,0
16.49412016,23.32620844,0
17.01787296,23.32620844,0
17.01787296,23.32620844,0
18.01976692,23.32620844,0
18.14111353,23.32620844,0
18.26165381,23.32620844,0
18.26165381,23.32620844,0
18.50037837,23.32620844,0
18.50037837,23.32620844,0
18.50037837,23.32620844,0
18.8527982,23.32620844,0
18.8527982,23.32620844,0
19.19874996,23.32620844,0
19.19874996,23.32620844,0
19.42596201,23.32620844,0
19.53857723,23.32620844,0
19.53857723,23.32620844,0
19.65054707,23.32620844,0
19.87259419,23.32620844,0
20.84255263,23.32620844,0
21.15599206,23.32620844,0
21.15599206,23.32620844,0
21.15599206,23.32620844,0
21.464855,23.32620844,0
22.65824353,23.32620844,0
24.78547962,23.32620844,0
29.9190909,23.32620844,0
30.85767328,23.32620844,0
14.20732206,23.42007686,0
14.81215717,23.42007686,0
16.22590521,23.42007686,0
17.01787296,23.42007686,0
17.27379518,23.42007686,0
17.7745886,23.42007686,0
17.7745886,23.42007686,0
18.14111353,23.42007686,0
18.14111353,23.42007686,0
18.26165381,23.42007686,0
18.8527982,23.42007686,0
19.19874996,23.42007686,0
19.19874996,23.42007686,0
19.53857723,23.42007686,0
19.65054707,23.42007686,0
19.87259419,23.42007686,0
19.87259419,23.42007686,0
19.87259419,23.42007686,0
20.20108908,23.42007686,0
20.52432703,23.42007686,0
21.76933623,23.42007686,0
21.76933623,23.42007686,0
22.06961712,23.42007686,0
22.46374857,23.42007686,0
22.56120564,23.42007686,0
22.94689521,23.42007686,0
23.69945147,23.42007686,0
24.42883542,23.42007686,0
24.60780364,23.42007686,0
12.56853213,23.51357055,0
13.24839613,23.51357055,0
14.51289082,23.51357055,0
14.51289082,23.51357055,0
15.10549569,23.51357055,0
15.39324527,23.51357055,0
15.6757137,23.51357055,0
16.75804285,23.51357055,0
17.01787296,23.51357055,0
17.27379518,23.51357055,0
17.40034482,23.51357055,0
17.7745886,23.51357055,0
18.01976692,23.51357055,0
18.14111353,23.51357055,0
18.26165381,23.51357055,0
18.50037837,23.51357055,0
18.96881652,23.51357055,0
19.19874996,23.51357055,0
19.19874996,23.51357055,0
19.53857723,23.51357055,0
19.87259419,23.51357055,0
20.52432703,23.51357055,0
21.15599206,23.51357055,0
21.76933623,23.51357055,0
22.06961712,23.51357055,0
22.36586685,23.51357055,0
22.36586685,23.51357055,0
22.36586685,23.51357055,0
22.94689521,23.51357055,0
23.51357055,23.51357055,0
23.51357055,23.51357055,0
24.87384168,23.51357055,0
25.39755894,23.51357055,0
8.887294301,23.69945147,0
11.08440346,23.69945147,0
14.20732206,23.69945147,0
14.81215717,23.69945147,0
15.39324527,23.69945147,0
15.39324527,23.69945147,0
16.22590521,23.69945147,0
16.22590521,23.69945147,0
16.22590521,23.69945147,0
16.75804285,23.69945147,0
16.75804285,23.69945147,0
16.75804285,23.69945147,0
16.75804285,23.69945147,0
17.01787296,23.69945147,0
17.7745886,23.69945147,0
17.7745886,23.69945147,0
18.01976692,23.69945147,0
18.01976692,23.69945147,0
18.14111353,23.69945147,0
18.26165381,23.69945147,0
18.50037837,23.69945147,0
18.73606149,23.69945147,0
18.8527982,23.69945147,0
18.96881652,23.69945147,0
18.96881652,23.69945147,0
19.19874996,23.69945147,0
19.19874996,23.69945147,0
19.53857723,23.69945147,0
19.53857723,23.69945147,0
19.53857723,23.69945147,0
19.65054707,23.69945147,0
19.65054707,23.69945147,0
19.87259419,23.69945147,0
19.87259419,23.69945147,0
20.52432703,23.69945147,0
20.52432703,23.69945147,0
20.84255263,23.69945147,0
21.15599206,23.69945147,0
21.464855,23.69945147,0
21.464855,23.69945147,0
21.464855,23.69945147,0
21.76933623,23.69945147,0
21.76933623,23.69945147,0
21.76933623,23.69945147,0
22.06961712,23.69945147,0
22.36586685,23.69945147,0
22.65824353,23.69945147,0
22.94689521,23.69945147,0
22.94689521,23.69945147,0
23.51357055,23.69945147,0
23.69945147,23.69945147,0
24.06690674,23.69945147,0
24.78547962,23.69945147,0
24.78547962,23.69945147,0
24.78547962,23.69945147,0
25.82587849,23.69945147,0
26.16348601,23.69945147,0
29.25166662,23.69945147,0
17.7745886,23.79184734,0
18.26165381,23.79184734,0
18.8527982,23.79184734,0
19.42596201,23.79184734,0
19.42596201,23.79184734,0
20.52432703,23.79184734,0
21.15599206,23.79184734,0
21.76933623,23.79184734,0
22.36586685,23.79184734,0
23.79184734,23.79184734,0
24.06690674,23.79184734,0
24.33885782,23.79184734,0
24.33885782,23.79184734,0
29.62431434,23.79184734,0
14.81215717,23.88388578,0
15.9531815,23.88388578,0
17.01787296,23.88388578,0
17.01787296,23.88388578,0
17.7745886,23.88388578,0
18.14111353,23.88388578,0
18.50037837,23.88388578,0
18.50037837,23.88388578,0
18.8527982,23.88388578,0
19.19874996,23.88388578,0
19.53857723,23.88388578,0
19.87259419,23.88388578,0
19.87259419,23.88388578,0
20.20108908,23.88388578,0
20.84255263,23.88388578,0
20.84255263,23.88388578,0
21.15599206,23.88388578,0
21.76933623,23.88388578,0
22.94689521,23.88388578,0
23.69945147,23.88388578,0
24.33885782,23.88388578,0
9.368030743,24.06690674,0
14.20732206,24.06690674,0
14.20732206,24.06690674,0
14.51289082,24.06690674,0
15.6757137,24.06690674,0
16.22590521,24.06690674,0
16.62660519,24.06690674,0
16.75804285,24.06690674,0
16.75804285,24.06690674,0
17.27379518,24.06690674,0
17.40034482,24.06690674,0
17.52598071,24.06690674,0
17.52598071,24.06690674,0
17.7745886,24.06690674,0
18.01976692,24.06690674,0
18.01976692,24.06690674,0
18.26165381,24.06690674,0
18.50037837,24.06690674,0
18.50037837,24.06690674,0
18.73606149,24.06690674,0
18.73606149,24.06690674,0
18.8527982,24.06690674,0
19.53857723,24.06690674,0
19.65054707,24.06690674,0
19.65054707,24.06690674,0
19.87259419,24.06690674,0
19.87259419,24.06690674,0
19.87259419,24.06690674,0
20.09218754,24.06690674,0
20.20108908,24.06690674,0
20.84255263,24.06690674,0
20.94755356,24.06690674,0
21.464855,24.06690674,0
21.464855,24.06690674,0
21.76933623,24.06690674,0
21.76933623,24.06690674,0
22.56120564,24.06690674,0
22.94689521,24.06690674,0
23.23196074,24.06690674,0
23.23196074,24.06690674,0
23.51357055,24.06690674,0
